date,value,group
2018-08-24,1.1588,A
2018-08-27,1.1633,A
2018-08-28,1.171,A
2018-08-29,1.166,A
2018-08-30,1.1692,A
2018-08-31,1.1651,A
2018-09-03,1.1609,A
2018-09-04,1.1562,A
2018-09-05,1.1582,A
2018-09-06,1.1634,A
2018-09-07,1.1615,A
2018-09-10,1.1571,A
2018-09-11,1.1574,A
2018-09-12,1.1585,A
2018-09-13,1.162,A
2018-09-14,1.1689,A
2018-09-17,1.1671,A
2018-09-18,1.1697,A
2018-09-19,1.1667,A
2018-09-20,1.1769,A
2018-09-21,1.1759,A
2018-09-24,1.1773,A
2018-09-25,1.1777,A
2018-09-26,1.1737,A
2018-09-27,1.1707,A
2018-09-28,1.1576,A
2018-10-01,1.1606,A
2018-10-02,1.1543,A
2018-10-03,1.1548,A
2018-10-04,1.1502,A
2018-10-05,1.1506,A
2018-10-08,1.1478,A
2018-10-09,1.1435,A
2018-10-10,1.15,A
2018-10-11,1.1575,A
2018-10-12,1.1574,A
2018-10-15,1.1581,A
2018-10-16,1.1587,A
2018-10-17,1.153,A
2018-10-18,1.1505,A
2018-10-19,1.147,A
2018-10-22,1.1494,A
2018-10-23,1.1478,A
2018-10-24,1.1389,A
2018-10-25,1.1416,A
2018-10-26,1.1345,A
2018-10-29,1.1381,A
2018-10-30,1.1372,A
2018-10-31,1.1318,A
2018-11-01,1.1393,A
2018-11-02,1.1417,A
2018-11-05,1.137,A
2018-11-06,1.1428,A
2018-11-07,1.1487,A
2018-11-08,1.1424,A
2018-11-09,1.1346,A
2018-11-12,1.1265,A
2018-11-13,1.1261,A
2018-11-14,1.1296,A
2018-11-15,1.1305,A
2018-11-16,1.1346,A
2018-11-19,1.1427,A
2018-11-20,1.1421,A
2018-11-21,1.1409,A
2018-11-22,1.1403,A
2018-11-23,1.1352,A
2018-11-26,1.1363,A
2018-11-27,1.1328,A
2018-11-28,1.1284,A
2018-11-29,1.1387,A
2018-11-30,1.1359,A
2018-12-03,1.1332,A
2018-12-04,1.1409,A
2018-12-05,1.1354,A
2018-12-06,1.1351,A
2018-12-07,1.1371,A
2018-12-10,1.1425,A
2018-12-11,1.1379,A
2018-12-12,1.1346,A
2018-12-13,1.1371,A
2018-12-14,1.1285,A
2018-12-17,1.1341,A
2018-12-18,1.1377,A
2018-12-19,1.1405,A
2018-12-20,1.1451,A
2018-12-21,1.1414,A
2018-12-24,1.1408,A
2018-12-27,1.1377,A
2018-12-28,1.1454,A
2018-12-31,1.145,A
2019-01-02,1.1397,A
2019-01-03,1.1348,A
2019-01-04,1.1403,A
2019-01-07,1.1445,A
2019-01-08,1.144,A
2019-01-09,1.1455,A
2019-01-10,1.1535,A
2019-01-11,1.1533,A
2019-01-14,1.1467,A
2019-01-15,1.1424,A
2019-01-16,1.1389,A
2019-01-17,1.1396,A
2019-01-18,1.1402,A
2019-01-21,1.1362,A
2019-01-22,1.1354,A
2019-01-23,1.1367,A
2019-01-24,1.1341,A
2019-01-25,1.1346,A
2019-01-28,1.1418,A
2019-01-29,1.1422,A
2019-01-30,1.1429,A
2019-01-31,1.1488,A
2019-02-01,1.1471,A
2019-02-04,1.1445,A
2019-02-05,1.1423,A
2019-02-06,1.1394,A
2019-02-07,1.1345,A
2019-02-08,1.1346,A
2019-02-11,1.1309,A
2019-02-12,1.1296,A
2019-02-13,1.1305,A
2019-02-14,1.1268,A
2019-02-15,1.126,A
2019-02-18,1.1328,A
2019-02-19,1.1294,A
2019-02-20,1.1342,A
2019-02-21,1.1354,A
2019-02-22,1.1325,A
2019-02-25,1.1355,A
2019-02-26,1.1361,A
2019-02-27,1.1386,A
2019-02-28,1.1416,A
2019-03-01,1.1383,A
2019-03-04,1.1337,A
2019-03-05,1.1329,A
2019-03-06,1.1305,A
2019-03-07,1.1271,A
2019-03-08,1.1222,A
2019-03-11,1.1244,A
2019-03-12,1.1275,A
2019-03-13,1.1303,A
2019-03-14,1.1295,A
2019-03-15,1.1308,A
2019-03-18,1.1349,A
2019-03-19,1.1358,A
2019-03-20,1.1354,A
2019-03-21,1.1387,A
2019-03-22,1.1302,A
2019-03-25,1.1325,A
2019-03-26,1.1291,A
2019-03-27,1.1261,A
2019-03-28,1.1218,A
2019-03-29,1.1235,A
2019-04-01,1.1236,A
2019-04-02,1.12,A
2019-04-03,1.1243,A
2019-04-04,1.1219,A
2019-04-05,1.1233,A
2019-04-08,1.1246,A
2019-04-09,1.1277,A
2019-04-10,1.1279,A
2019-04-11,1.1264,A
2019-04-12,1.1321,A
2019-04-15,1.1313,A
2019-04-16,1.1305,A
2019-04-17,1.1301,A
2019-04-18,1.125,A
2019-04-23,1.1245,A
2019-04-24,1.1209,A
2019-04-25,1.1123,A
2019-04-26,1.1133,A
2019-04-29,1.115,A
2019-04-30,1.1218,A
2019-05-02,1.1212,A
2019-05-03,1.1155,A
2019-05-06,1.1199,A
2019-05-07,1.1185,A
2019-05-08,1.1202,A
2019-05-09,1.1193,A
2019-05-10,1.123,A
2019-05-13,1.1245,A
2019-05-14,1.1226,A
2019-05-15,1.1183,A
2019-05-16,1.1203,A
2019-05-17,1.1172,A
2019-05-20,1.1167,A
2019-05-21,1.1161,A
2019-05-22,1.1171,A
2019-05-23,1.1139,A
2019-05-24,1.1187,A
2019-05-27,1.1198,A
2019-05-28,1.1192,A
2019-05-29,1.1156,A
2019-05-30,1.1134,A
2019-05-31,1.1151,A
2019-06-03,1.1185,A
2019-06-04,1.1244,A
2019-06-05,1.1257,A
2019-06-06,1.1266,A
2019-06-07,1.1273,A
2019-06-10,1.1301,A
2019-06-11,1.132,A
2019-06-12,1.1323,A
2019-06-13,1.1289,A
2019-06-14,1.1265,A
2019-06-17,1.1234,A
2019-06-18,1.1187,A
2019-06-19,1.1207,A
2019-06-20,1.1307,A
2019-06-21,1.1316,A
2019-06-24,1.1394,A
2019-06-25,1.1388,A
2019-06-26,1.1362,A
2019-06-27,1.137,A
2019-06-28,1.138,A
2019-07-01,1.1349,A
2019-07-02,1.1301,A
2019-07-03,1.1293,A
2019-07-04,1.1288,A
2019-07-05,1.126,A
2019-07-08,1.1215,A
2019-07-09,1.1205,A
2019-07-10,1.122,A
2019-07-11,1.1285,A
2019-07-12,1.1253,A
2019-07-15,1.1269,A
2019-07-16,1.1223,A
2019-07-17,1.1215,A
2019-07-18,1.1216,A
2019-07-19,1.1226,A
2019-07-22,1.1215,A
2019-07-23,1.1173,A
2019-07-24,1.114,A
2019-07-25,1.1115,A
2019-07-26,1.1138,A
2019-07-29,1.1119,A
2019-07-30,1.1154,A
2019-07-31,1.1151,A
2019-08-01,1.1037,A
2019-08-02,1.1106,A
2019-08-05,1.1182,A
2019-08-06,1.1187,A
2019-08-07,1.1202,A
2019-08-08,1.1193,A
2019-08-09,1.1198,A
2019-08-12,1.1194,A
2019-08-13,1.1222,A
2019-08-14,1.1188,A
2019-08-15,1.115,A
2019-08-16,1.1076,A
2019-08-19,1.1103,A
2019-08-20,1.1076,A
2019-08-21,1.1104,A
2019-08-22,1.1083,A
2019-08-23,1.1065,A
2019-08-26,1.1116,A
2019-08-27,1.1104,A
2019-08-28,1.1083,A
2019-08-29,1.1072,A
2019-08-30,1.1036,A
2019-09-02,1.0968,A
2019-09-03,1.0937,A
2019-09-04,1.1018,A
2019-09-05,1.1058,A
2019-09-06,1.1027,A
2019-09-09,1.1033,A
2019-09-10,1.104,A
2019-09-11,1.1003,A
2019-09-12,1.0963,A
2019-09-13,1.1096,A
2019-09-16,1.1031,A
2019-09-17,1.1026,A
2019-09-18,1.1053,A
2019-09-19,1.1067,A
2019-09-20,1.103,A
2019-09-23,1.0985,A
2019-09-24,1.1003,A
2019-09-25,1.0982,A
2019-09-26,1.0938,A
2019-09-27,1.0935,A
2019-09-30,1.0889,A
2019-10-01,1.0898,A
2019-10-02,1.0925,A
2019-10-03,1.0951,A
2019-10-04,1.0979,A
2019-10-07,1.0993,A
2019-10-08,1.0986,A
2019-10-09,1.0981,A
2019-10-10,1.103,A
2019-10-11,1.1043,A
2019-10-14,1.1031,A
2019-10-15,1.1007,A
2019-10-16,1.1025,A
2019-10-17,1.1113,A
2019-10-18,1.1144,A
2019-10-21,1.1173,A
2019-10-22,1.113,A
2019-10-23,1.1123,A
2019-10-24,1.1128,A
2019-10-25,1.1107,A
2019-10-28,1.1087,A
2019-10-29,1.1095,A
2019-10-30,1.1106,A
2019-10-31,1.1154,A
2019-11-01,1.1139,A
2019-11-04,1.1158,A
2019-11-05,1.1109,A
2019-11-06,1.109,A
2019-11-07,1.1077,A
2019-11-08,1.1034,A
2019-11-11,1.1041,A
2019-11-12,1.1015,A
2019-11-13,1.1006,A
2019-11-14,1.0997,A
2019-11-15,1.1034,A
2019-11-18,1.1061,A
2019-11-19,1.1077,A
2019-11-20,1.1059,A
2019-11-21,1.1091,A
2019-11-22,1.1058,A
2019-11-25,1.1008,A
2019-11-26,1.102,A
2019-11-27,1.1009,A
2019-11-28,1.1005,A
2019-11-29,1.0982,A
2019-12-02,1.1023,A
2019-12-03,1.1071,A
2019-12-04,1.1081,A
2019-12-05,1.1094,A
2019-12-06,1.1094,A
2019-12-09,1.1075,A
2019-12-10,1.1077,A
2019-12-11,1.1075,A
2019-12-12,1.1137,A
2019-12-13,1.1174,A
2019-12-16,1.1146,A
2019-12-17,1.1162,A
2019-12-18,1.1115,A
2019-12-19,1.1117,A
2019-12-20,1.1097,A
2019-12-23,1.1075,A
2019-12-24,1.108,A
2019-12-27,1.1153,A
2019-12-30,1.1189,A
2019-12-31,1.1234,A
2020-01-02,1.1193,A
2020-01-03,1.1147,A
2020-01-06,1.1194,A
2020-01-07,1.1172,A
2020-01-08,1.1115,A
2020-01-09,1.111,A
2020-01-10,1.1091,A
2020-01-13,1.1126,A
2020-01-14,1.1115,A
2020-01-15,1.1142,A
2020-01-16,1.1169,A
2020-01-17,1.1108,A
2020-01-20,1.1085,A
2020-01-21,1.1115,A
2020-01-22,1.1088,A
2020-01-23,1.1091,A
2020-01-24,1.1035,A
2020-01-27,1.1025,A
2020-01-28,1.1005,A
2020-01-29,1.1001,A
2020-01-30,1.1029,A
2020-01-31,1.1052,A
2020-02-03,1.1066,A
2020-02-04,1.1048,A
2020-02-05,1.1023,A
2020-02-06,1.1003,A
2020-02-07,1.0969,A
2020-02-10,1.0951,A
2020-02-11,1.0901,A
2020-02-12,1.0914,A
2020-02-13,1.0867,A
2020-02-14,1.0842,A
2020-02-17,1.0835,A
2020-02-18,1.0816,A
2020-02-19,1.08,A
2020-02-20,1.079,A
2020-02-21,1.0801,A
2020-02-24,1.0818,A
2020-02-25,1.084,A
2020-02-26,1.0875,A
2020-02-27,1.0964,A
2020-02-28,1.0977,A
2020-03-02,1.1122,A
2020-03-03,1.1117,A
2020-03-04,1.1125,A
2020-03-05,1.1187,A
2020-03-06,1.1336,A
2020-03-09,1.1456,A
2020-03-10,1.139,A
2020-03-11,1.1336,A
2020-03-12,1.124,A
2020-03-13,1.1104,A
2020-03-16,1.1157,A
2020-03-17,1.0982,A
2020-03-18,1.0934,A
2020-03-19,1.0801,A
2020-03-20,1.0707,A
2020-03-23,1.0783,A
2020-03-24,1.0843,A
2020-03-25,1.0827,A
2020-03-26,1.0981,A
2020-03-27,1.0977,A
2020-03-30,1.1034,A
2020-03-31,1.0956,A
2020-04-01,1.0936,A
2020-04-02,1.0906,A
2020-04-03,1.0785,A
2020-04-06,1.0791,A
2020-04-07,1.0885,A
2020-04-08,1.0871,A
2020-04-09,1.0867,A
2020-04-14,1.0963,A
2020-04-15,1.0903,A
2020-04-16,1.0888,A
2020-04-17,1.086,A
2020-04-20,1.086,A
2020-04-21,1.0837,A
2020-04-22,1.0867,A
2020-04-23,1.0772,A
2020-04-24,1.08,A
2020-04-27,1.0852,A
2020-04-28,1.0877,A
2020-04-29,1.0842,A
2020-04-30,1.0876,A
2020-05-04,1.0942,A
2020-05-05,1.0843,A
2020-05-06,1.0807,A
2020-05-07,1.0783,A
2020-05-08,1.0843,A
2020-05-11,1.0824,A
2020-05-12,1.0858,A
2020-05-13,1.0875,A
2020-05-14,1.0792,A
2020-05-15,1.0798,A
2020-05-18,1.0832,A
2020-05-19,1.095,A
2020-05-20,1.0958,A
2020-05-21,1.1,A
2020-05-22,1.0904,A
2020-05-25,1.091,A
2020-05-26,1.0975,A
2020-05-27,1.0991,A
2020-05-28,1.1016,A
2020-05-29,1.1136,A
2020-06-01,1.1116,A
2020-06-02,1.1174,A
2020-06-03,1.1194,A
2020-06-04,1.125,A
2020-06-05,1.133,A
2020-06-08,1.1285,A
2020-06-09,1.1294,A
2020-06-10,1.1375,A
2020-06-11,1.1348,A
2020-06-12,1.1304,A
2020-06-15,1.1253,A
2020-06-16,1.1308,A
2020-06-17,1.1232,A
2020-06-18,1.1222,A
2020-06-19,1.121,A
2020-06-22,1.1213,A
2020-06-23,1.1318,A
2020-06-24,1.128,A
2020-06-25,1.12,A
2020-06-26,1.1213,A
2020-06-29,1.1284,A
2020-06-30,1.1198,A
2020-07-01,1.12,A
2020-07-02,1.1286,A
2020-07-03,1.1224,A
2020-07-06,1.1325,A
2020-07-07,1.129,A
2020-07-08,1.1286,A
2020-07-09,1.1342,A
2020-07-10,1.1276,A
2020-07-13,1.1329,A
2020-07-14,1.1375,A
2020-07-15,1.1444,A
2020-07-16,1.1414,A
2020-07-17,1.1428,A
2020-07-20,1.1448,A
2020-07-21,1.1443,A
2020-07-22,1.1578,A
2020-07-23,1.1569,A
2020-07-24,1.1608,A
2020-07-27,1.176,A
2020-07-28,1.1717,A
2020-07-29,1.1725,A
2020-07-30,1.1743,A
2020-07-31,1.1848,A
2020-08-03,1.1726,A
2020-08-04,1.1765,A
2020-08-05,1.1854,A
2020-08-06,1.1843,A
2020-08-07,1.1817,A
2020-08-10,1.1763,A
2020-08-11,1.1783,A
2020-08-12,1.1771,A
2020-08-13,1.1833,A
2020-08-14,1.1813,A
2020-08-17,1.1853,A
2020-08-18,1.1906,A
2020-08-19,1.1933,A
2020-08-20,1.185,A
2020-08-21,1.1769,A
2020-08-24,1.1847,A
2020-08-25,1.1814,A
2020-08-26,1.1789,A
2020-08-27,1.1806,A
2020-08-28,1.1915,A
2020-08-31,1.194,A
2020-09-01,1.1987,A
2020-09-02,1.1861,A
2020-09-03,1.1813,A
2020-09-04,1.1842,A
2020-09-07,1.1824,A
2020-09-08,1.1785,A
2020-09-09,1.1773,A
2020-09-10,1.1849,A
2020-09-11,1.1854,A
2020-09-14,1.1876,A
2020-09-15,1.1892,A
2020-09-16,1.1869,A
2020-09-17,1.1797,A
2020-09-18,1.1833,A
2020-09-21,1.1787,A
2020-09-22,1.174,A
2020-09-23,1.1692,A
2020-09-24,1.1645,A
2020-09-25,1.1634,A
2020-09-28,1.167,A
2020-09-29,1.1702,A
2020-09-30,1.1708,A
2020-10-01,1.1752,A
2020-10-02,1.173,A
2020-10-05,1.1768,A
2020-10-06,1.1795,A
2020-10-07,1.177,A
2020-10-08,1.1765,A
2020-10-09,1.1795,A
2020-10-12,1.1799,A
2020-10-13,1.1787,A
2020-10-14,1.175,A
2020-10-15,1.1698,A
2020-10-16,1.1741,A
2020-10-19,1.1785,A
2020-10-20,1.181,A
2020-10-21,1.1852,A
2020-10-22,1.1821,A
2020-10-23,1.1856,A
2020-10-26,1.1819,A
2020-10-27,1.1832,A
2020-10-28,1.1727,A
2020-10-29,1.1704,A
2020-10-30,1.1698,A
2020-11-02,1.1652,A
2020-11-03,1.1702,A
2020-11-04,1.1721,A
2020-11-05,1.1855,A
2020-11-06,1.187,A
2020-11-09,1.1883,A
2020-11-10,1.1808,A
2020-11-11,1.1766,A
2020-11-12,1.1791,A
2020-11-13,1.1815,A
2020-11-16,1.183,A
2020-11-17,1.1882,A
2020-11-18,1.1868,A
2020-11-19,1.1832,A
2020-11-20,1.1863,A
2020-11-23,1.1901,A
2020-11-24,1.1865,A
2020-11-25,1.189,A
2020-11-26,1.19,A
2020-11-27,1.1922,A
2020-11-30,1.198,A
2020-12-01,1.1968,A
2020-12-02,1.2066,A
2020-12-03,1.2151,A
2020-12-04,1.2159,A
2020-12-07,1.2128,A
2020-12-08,1.2114,A
2020-12-09,1.2109,A
2020-12-10,1.2115,A
2020-12-11,1.2127,A
2020-12-14,1.2162,A
2020-12-15,1.214,A
2020-12-16,1.2189,A
2020-12-17,1.2246,A
2020-12-18,1.2259,A
2020-12-21,1.2173,A
2020-12-22,1.2239,A
2020-12-23,1.2166,A
2020-12-24,1.2193,A
2020-12-28,1.2219,A
2020-12-29,1.2259,A
2020-12-30,1.2281,A
2020-12-31,1.2271,A
2021-01-04,1.2296,A
2021-01-05,1.2271,A
2021-01-06,1.2338,A
2021-01-07,1.2276,A
2021-01-08,1.225,A
2021-01-11,1.2163,A
2021-01-12,1.2161,A
2021-01-13,1.2166,A
2021-01-14,1.2124,A
2021-01-15,1.2123,A
2021-01-18,1.2064,A
2021-01-19,1.2132,A
2021-01-20,1.2101,A
2021-01-21,1.2158,A
2021-01-22,1.2158,A
2021-01-25,1.2152,A
2021-01-26,1.2143,A
2021-01-27,1.2114,A
2021-01-28,1.2091,A
2021-01-29,1.2136,A
2021-02-01,1.2084,A
2021-02-02,1.2044,A
2021-02-03,1.2017,A
2021-02-04,1.1996,A
2021-02-05,1.1983,A
2021-02-08,1.2025,A
2021-02-09,1.2104,A
2021-02-10,1.2127,A
2021-02-11,1.2147,A
2021-02-12,1.2108,A
2021-02-15,1.2129,A
2021-02-16,1.2143,A
2021-02-17,1.206,A
2021-02-18,1.2084,A
2021-02-19,1.2139,A
2021-02-22,1.2133,A
2021-02-23,1.2143,A
2021-02-24,1.2146,A
2021-02-25,1.2225,A
2021-02-26,1.2121,A
2021-03-01,1.2053,A
2021-03-02,1.2028,A
2021-03-03,1.2048,A
2021-03-04,1.2034,A
2021-03-05,1.1938,A
2021-03-08,1.1866,A
2021-03-09,1.1894,A
2021-03-10,1.1892,A
2021-03-11,1.1969,A
2021-03-12,1.1933,A
2021-03-15,1.192,A
2021-03-16,1.1926,A
2021-03-17,1.1907,A
2021-03-18,1.1912,A
2021-03-19,1.1891,A
2021-03-22,1.1926,A
2021-03-23,1.1883,A
2021-03-24,1.1825,A
2021-03-25,1.1802,A
2021-03-26,1.1782,A
2021-03-29,1.1784,A
2021-03-30,1.1741,A
2021-03-31,1.1725,A
2021-04-01,1.1746,A
2021-04-06,1.1812,A
2021-04-07,1.1884,A
2021-04-08,1.1873,A
2021-04-09,1.1888,A
2021-04-12,1.1904,A
2021-04-13,1.1896,A
2021-04-14,1.1964,A
2021-04-15,1.197,A
2021-04-16,1.1986,A
2021-04-19,1.2035,A
2021-04-20,1.2051,A
2021-04-21,1.2007,A
2021-04-22,1.2046,A
2021-04-23,1.2066,A
2021-04-26,1.2085,A
2021-04-27,1.2088,A
2021-04-28,1.207,A
2021-04-29,1.2129,A
2021-04-30,1.2082,A
2021-05-03,1.2044,A
2021-05-04,1.2021,A
2021-05-05,1.2005,A
2021-05-06,1.206,A
2021-05-07,1.2059,A
2021-05-10,1.2169,A
2021-05-11,1.217,A
2021-05-12,1.2118,A
2021-05-13,1.2081,A
2021-05-14,1.2123,A
2021-05-17,1.2143,A
2021-05-18,1.2222,A
2021-05-19,1.2212,A
2021-05-20,1.2203,A
2021-05-21,1.2188,A
2021-05-24,1.2212,A
2021-05-25,1.2264,A
2021-05-26,1.2229,A
2021-05-27,1.2198,A
2021-05-28,1.2142,A
2021-05-31,1.2201,A
2021-06-01,1.2225,A
2021-06-02,1.2186,A
2021-06-03,1.2187,A
2021-06-04,1.2117,A
2021-06-07,1.2162,A
2021-06-08,1.2182,A
2021-06-09,1.2195,A
2021-06-10,1.2174,A
2021-06-11,1.2125,A
2021-06-14,1.2112,A
2021-06-15,1.2108,A
2021-06-16,1.2124,A
2021-06-17,1.1937,A
2021-06-18,1.1898,A
2021-06-21,1.1891,A
2021-06-22,1.1894,A
2021-06-23,1.1951,A
2021-06-24,1.1936,A
2021-06-25,1.195,A
2021-06-28,1.191,A
2021-06-29,1.1888,A
2021-06-30,1.1884,A
2021-07-01,1.1884,A
2021-07-02,1.1823,A
2021-07-05,1.1866,A
2021-07-06,1.1838,A
2021-07-07,1.1831,A
2021-07-08,1.1838,A
2021-07-09,1.1858,A
2021-07-12,1.1852,A
2021-07-13,1.1844,A
2021-07-14,1.1812,A
2021-07-15,1.1809,A
2021-07-16,1.1802,A
2021-07-19,1.1766,A
2021-07-20,1.1775,A
2021-07-21,1.1772,A
2021-07-22,1.1775,A
2021-07-23,1.1767,A
2021-07-26,1.1787,A
2021-07-27,1.181,A
2021-07-28,1.1807,A
2021-07-29,1.1873,A
2021-07-30,1.1891,A
2021-08-02,1.1886,A
2021-08-03,1.1885,A
2021-08-04,1.1861,A
2021-08-05,1.185,A
2021-08-06,1.1807,A
2021-08-09,1.1761,A
2021-08-10,1.1722,A
2021-08-11,1.1718,A
2021-08-12,1.1739,A
2021-08-13,1.1765,A
2021-08-16,1.1772,A
2021-08-17,1.1767,A
2021-08-18,1.1723,A
2021-08-19,1.1696,A
2021-08-20,1.1671,A
2021-08-23,1.1718,A
2021-08-24,1.174,A
2021-08-25,1.1736,A
2021-08-26,1.1767,A
2021-08-27,1.1761,A
2021-08-30,1.1801,A
2021-08-31,1.1834,A
2021-09-01,1.1817,A
2021-09-02,1.1846,A
2021-09-03,1.1872,A
2021-09-06,1.1864,A
2021-09-07,1.186,A
2021-09-08,1.1827,A
2021-09-09,1.1838,A
2021-09-10,1.1841,A
2021-09-13,1.178,A
2021-09-14,1.1814,A
2021-09-15,1.1824,A
2021-09-16,1.1763,A
2021-09-17,1.178,A
2021-09-20,1.1711,A
2021-09-21,1.1738,A
2021-09-22,1.1729,A
2021-09-23,1.1715,A
2021-09-24,1.1719,A
2021-09-27,1.1698,A
2021-09-28,1.1678,A
2021-09-29,1.1654,A
2021-09-30,1.1579,A
2021-10-01,1.16,A
2021-10-04,1.1636,A
2021-10-05,1.1602,A
2021-10-06,1.1542,A
2021-10-07,1.1562,A
2021-10-08,1.1569,A
2021-10-11,1.1574,A
2021-10-12,1.1555,A
2021-10-13,1.1562,A
2021-10-14,1.1602,A
2021-10-15,1.1602,A
2021-10-18,1.1604,A
2021-10-19,1.1655,A
2021-10-20,1.1623,A
2021-10-21,1.1637,A
2021-10-22,1.163,A
2021-10-25,1.1603,A
2021-10-26,1.1618,A
2021-10-27,1.1617,A
2021-10-28,1.1593,A
2021-10-29,1.1645,A
2021-11-01,1.1578,A
2021-11-02,1.1603,A
2021-11-03,1.1578,A
2021-11-04,1.1569,A
2021-11-05,1.1519,A
2021-11-08,1.1579,A
2021-11-09,1.1577,A
2021-11-10,1.1558,A
2021-11-11,1.146,A
2021-11-12,1.1448,A
2021-11-15,1.1444,A
2021-11-16,1.1368,A
2021-11-17,1.1316,A
2021-11-18,1.1345,A
2021-11-19,1.1271,A
2021-11-22,1.1278,A
2021-11-23,1.1259,A
2021-11-24,1.1206,A
2021-11-25,1.1223,A
2021-11-26,1.1291,A
2021-11-29,1.1276,A
2021-11-30,1.1363,A
2021-12-01,1.1314,A
2021-12-02,1.1339,A
2021-12-03,1.1291,A
2021-12-06,1.1287,A
2021-12-07,1.1256,A
2021-12-08,1.1299,A
2021-12-09,1.1311,A
2021-12-10,1.1273,A
2021-12-13,1.1278,A
2021-12-14,1.1309,A
2021-12-15,1.1262,A
2021-12-16,1.1336,A
2021-12-17,1.133,A
2021-12-20,1.1273,A
2021-12-21,1.1295,A
2021-12-22,1.1301,A
2021-12-23,1.131,A
2021-12-24,1.1317,A
2021-12-27,1.1312,A
2021-12-28,1.1331,A
2021-12-29,1.1303,A
2021-12-30,1.1334,A
2021-12-31,1.1326,A
2022-01-03,1.1355,A
2022-01-04,1.1279,A
2022-01-05,1.1319,A
2022-01-06,1.1315,A
2022-01-07,1.1298,A
2022-01-10,1.1318,A
2022-01-11,1.1336,A
2022-01-12,1.137,A
2022-01-13,1.1463,A
2022-01-14,1.1447,A
2022-01-17,1.1403,A
2022-01-18,1.1367,A
2022-01-19,1.1345,A
2022-01-20,1.1338,A
2022-01-21,1.1348,A
2022-01-24,1.1304,A
2022-01-25,1.1268,A
2022-01-26,1.1277,A
2022-01-27,1.116,A
2022-01-28,1.1138,A
2022-01-31,1.1156,A
2022-02-01,1.126,A
2022-02-02,1.1323,A
2022-02-03,1.1286,A
2022-02-04,1.1464,A
2022-02-07,1.1447,A
2022-02-08,1.1408,A
2022-02-09,1.1435,A
2022-02-10,1.1439,A
2022-02-11,1.1417,A
2022-02-14,1.1316,A
2022-02-15,1.1345,A
2022-02-16,1.1372,A
2022-02-17,1.137,A
2022-02-18,1.1354,A
2022-02-21,1.1338,A
2022-02-22,1.1342,A
2022-02-23,1.1344,A
2022-02-24,1.1163,A
2022-02-25,1.1216,A
2022-02-28,1.1199,A
2022-03-01,1.1162,A
2022-03-02,1.1106,A
2022-03-03,1.1076,A
2022-03-04,1.0929,A
2022-03-07,1.0895,A
2022-03-08,1.0892,A
2022-03-09,1.0993,A
2022-03-10,1.1084,A
2022-03-11,1.099,A
2022-03-14,1.096,A
2022-03-15,1.0991,A
2022-03-16,1.0994,A
2022-03-17,1.1051,A
2022-03-18,1.1008,A
2022-03-21,1.1038,A
2022-03-22,1.1024,A
2022-03-23,1.0985,A
2022-03-24,1.0978,A
2022-03-25,1.1002,A
2022-03-28,1.0966,A
2022-03-29,1.1085,A
2022-03-30,1.1126,A
2022-03-31,1.1101,A
2022-04-01,1.1052,A
2022-04-04,1.1005,A
2022-04-05,1.0969,A
2022-04-06,1.0923,A
2022-04-07,1.0916,A
2022-04-08,1.0861,A
2022-04-11,1.09,A
2022-04-12,1.0861,A
2022-04-13,1.0826,A
2022-04-14,1.0878,A
2022-04-19,1.0803,A
2022-04-20,1.083,A
2022-04-21,1.0887,A
2022-04-22,1.0817,A
2022-04-25,1.0746,A
2022-04-26,1.0674,A
2022-04-27,1.0583,A
2022-04-28,1.0485,A
2022-04-29,1.054,A
2022-05-02,1.0524,A
2022-05-03,1.0556,A
2022-05-04,1.0531,A
2022-05-05,1.0568,A
2022-05-06,1.057,A
2022-05-09,1.0559,A
2022-05-10,1.0554,A
2022-05-11,1.0553,A
2022-05-12,1.0408,A
2022-05-13,1.0385,A
2022-05-16,1.0422,A
2022-05-17,1.0541,A
2022-05-18,1.0523,A
2022-05-19,1.0525,A
2022-05-20,1.0577,A
2022-05-23,1.0659,A
2022-05-24,1.072,A
2022-05-25,1.0656,A
2022-05-26,1.0697,A
2022-05-27,1.0722,A
2022-05-30,1.0764,A
2022-05-31,1.0713,A
2022-06-01,1.0712,A
2022-06-02,1.0692,A
2022-06-03,1.073,A
2022-06-06,1.0726,A
2022-06-07,1.0662,A
2022-06-08,1.0739,A
2022-06-09,1.0743,A
2022-06-10,1.0578,A
2022-06-13,1.0455,A
2022-06-14,1.0452,A
2022-06-15,1.0431,A
2022-06-16,1.04,A
2022-06-17,1.0486,A
2022-06-20,1.0517,A
2022-06-21,1.055,A
2022-06-22,1.0521,A
2022-06-23,1.0493,A
2022-06-24,1.0524,A
2022-06-27,1.0572,A
2022-06-28,1.0561,A
2022-06-29,1.0517,A
2022-06-30,1.0387,A
2022-07-01,1.0425,A
2022-07-04,1.0455,A
2022-07-05,1.029,A
2022-07-06,1.0177,A
2022-07-07,1.018,A
2022-07-08,1.0163,A
2022-07-11,1.0098,A
2022-07-12,1.0042,A
2022-07-13,1.0067,A
2022-07-14,1.0005,A
2022-07-15,1.0059,A
2022-07-18,1.0131,A
2022-07-19,1.0245,A
2022-07-20,1.0199,A
2022-07-21,1.0199,A
2022-07-22,1.019,A
2022-07-25,1.0236,A
2022-07-26,1.0124,A
2022-07-27,1.0152,A
